url,marque,id_variante,designation,reference,descriptif,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/precelle-a-tissus-general-tp5071---hu-friedy-880-7836.html,hu-friedy,22450,PRECELLE A TISSUS GENERAL TP5071         HU-FRIEDY,9058-002,  Les pinces tissulaires sont utilisées pour saisir et stabiliser les tissus mous pendant la suture.,215.17,215.17,,,,
https://www.megadental.fr/precelle-cone-gutta-dental-excellence-979-4426.html,dental-excellence,12261,PRECELLE CONE GUTTA (Dental excellence),6648-191,Instruments en acier inoxydable haute performance.Finition garantie.Dispositif médical de classe I.,15.7,15.7,,,,
https://www.megadental.fr/precelle-de-miller-pour-papier-articule-dental-excellence-979-4427.html,dental-excellence,12262,PRECELLE DE MILLER POUR PAPIER ARTICULE (Dental excellence),6649-191,Instrument en acier inoxydable haute performance.Finition garantie.Dispositif médical de classe I.,12.8,12.8,,,,
https://www.megadental.fr/precelle-de-suture-a-oeillets-dental-excellence-979-4428.html,dental-excellence,12255,PRECELLE DE SUTURE A OEILLETS (Dental excellence),6640-191,Instrument en acier inoxydable haute performance.Finition garantie.Dispositif médical de classe I.,20.5,20.5,,,,
https://www.megadental.fr/precelle-foil-meriam318-mors-stris-dp318-hu-fried-896-0176.html,hu-friedy,27870,PRECELLE FOIL MERIAM#318 MORS STRIS DP318 HU-FRIED,2398-018,"Précelle Foil
Meriam Num 318  mors striés.Pour insérer ou ramasser des matériaux.Les brucelles en acier inoxydables sont spécialement traitées thermiquement pour être robustes et stables dimensionnellement. Une goupille de positionnement empêche les extrémités de travail de se croiser. ",69.1,69.1,,,,
https://www.megadental.fr/precelle-lisse-no-2-satinee-220-02s--prodont-890-2019.html,prodont-holliger,21759,PRECELLE LISSE NO 2 SATINEE 220-02S        PRODONT,4231-012,,21.3,21.3,,,,
https://www.megadental.fr/premier-implant-cement-embouts-premier-892-0943.html,,2739,Premier Implant Cement embouts (PREMIER),2165-014,Ciment de résine temporaire sans eugénol pour la prothèse fixée sur implant. En seringue auto-mélangeuse.Pour scellement provisoire et définitif des prothèses fixées sur implants. Excellente rétention à long terme  retrait aisé de l 'élément prothétique  scellement marginal de qualité. Deux phases de polymérisation : sous forme de gel en 2 5 min pour ôter les excès puis dureté finale assurant le scellement et la rétention de la couronne distribution contrôlée grâce à  la seringue auto-mélangeuse.Teinte esthétique  confort pour le patient  ni odeur ni goût.Le lot de 25 embouts.,21,21,,,,
https://www.megadental.fr/presentoir-20-seringues-gris-20z487---zirc-891-2344.html,zirc,21067,PRESENTOIR 20 SERINGUES GRIS  20Z487          ZIRC,4566-013,,65.2,65.2,,,,
https://www.megadental.fr/prodigy-pistolet-distributeur-880-0166.html,kerr-restaurative,3599,PRODIGY PISTOLET DISTRIBUTEUR,2388-002, DM Classe I.,97,97,,,,
https://www.megadental.fr/profluorid-varnish-tube-4x10ml-asst-voco-890-2799.html,voco,38856,Profluorid Varnish Tube 4x10ml Asst (VOCO),4911-012,Vernis aux fluorures pour la désensibilisation dentaire (5 % NaF) Avantages • Résistance à l'humidité• Vernis esthétique • Désensibilisation rapide• Diffusion rapides d'Ion de fluor (5% NaF≙22 600 ppm de fluor)• Application en fine couche très efficace• Idéale dans le cas des MIH.Caractéristiques techniques:• Disponible en plusieurs parfums• Conditionnement de vente 4X10ML ,95.15,95.15,,,,
https://www.megadental.fr/promix-one-capsule-mixer-vibreur-dentsply-sirona-897-4156.html,dentsply-sirona,33044,Promix one capsule mixer vibreur (DENTSPLY SIRONA),6378-019,,528.05,528.05,,,,
https://www.megadental.fr/prophy-poudre-100g-perio-plus-dental-excellence-979-6399.html,dental-excellence,30440,Prophy Poudre 100g Perio Plus (Dental excellence),8511-191,,11.9,27.5,,,,
https://www.megadental.fr/protection-mordu-200-kavo-951-6412.html,kavo-,33461,Protection Mordu (200) (KAVO),8634-173,Housses d'hygiène pour bloc de morsure 200 pcsCaractéristiques techniques:• Packaging : 6 cm x 4cm x 4cm (10g)• Protection : 4 5 cm x 2 cm,57.65,57.65,,,,
https://www.megadental.fr/protection-orange-pour-lampe-optima-10-ba-944-0035.html,ba-international,29042,Protection Orange Pour Lampe Optima-10 (BA),2257-166,,14.45,14.45,,,,
https://www.megadental.fr/protection-orange-pour-led-800-ba-international-951-0111.html,ba-international,29045,PROTECTION ORANGE POUR LED 800    BA INTERNATIONAL,2333-173,,17.45,17.45,,,,
https://www.megadental.fr/protection-silicone-dual-move-micromega-951-6712.html,micro-mega,40100,Protection Silicone Dual Move (MICROMEGA),8934-173,Protection en silicone pour Dual Move Caractéristiques techniques : • Conditionnement de vente : la protection • Code article fournisseur : 51200161,7.2,7.2,,,,
https://www.megadental.fr/protections-pour-oreilles-cephalostat-20pcs-kavo-890-2200.html,kavo-,24190,PROTECTIONS POUR OREILLES CEPHALOSTAT (20PCS) KAVO,4422-012,,66.95,66.95,,,,
https://www.megadental.fr/protege-thyroide-casquette-lite-tech-940tbc-varay-895-3103.html,varay-laborix,25543,PROTEGE THYROIDE CASQUETTE LITE TECH  940TBC VARAY,5325-017,Protections thyroïdiennes forme casquette pour tabliers Xenolite en matière EVAL.La forme type casquette offre un meilleur confort et une plus grande souplesse d'utilisation.La série 940TBC EVAL à base de plomb a été testée et approuvée de 50kV à 150kV conformément à la norme internationale IEC61331-1:2014- La série 940TBC EVAL garantit une équivalence plomb linéaire quel que soit l'énergie utilisée en raison de sa base matière protectrice 100% plomb- La série 940TBC EVAL bénéficie en plus de l'extension à 150kV permettant ainsi l'usage des tabliers lors d'interventions impliquant une exposition à un rayonnement d'énergie supérieur à 125kV.- La série 940TBC EVAL propose une équivalence plomb déterminée comme décrite dans l'IEC61331-1:2014  par la méthode de la géométrie du faisceau large inversé.,126.9,126.9,,,,
https://www.megadental.fr/protege-dent-ss-cour-ss-latx-trans-std125100-010-950-5623.html,masel,26479,PROTEGE-DENT SS COUR.SS LATX TRANS.STD(12)5100-010,7845-172,,91.4,91.4,,,,
https://www.megadental.fr/provicol-qm-set-ii-quickmix-spritz-3x5ml-voco-897-3807.html,voco,33581,Provicol QM Set II quickmix spritz 3x5ml (VOCO),5029-019,Ciment pour scellements provisoires translucide à base d’hydroxyde de calcium  sans eugénol et sans colophane. Ce produit offre une résistance élevée pour une meilleure rétention et une tenue sûre. La fluidité optimisée permet une application facile. La consistance après l’application permet l’enlèvement précis des excédents. Enfin  l'épaisseur de film très faible permet une insertion précise.Avantages : • Très esthétique• Aspect translucide Caractéristiques techniques : • Conditionnement de vente : 3x5 ml •  Code article fournisseur : 1109,102.45,102.45,,,,
https://www.megadental.fr/puces-sauteuses-dent-45-mm-x48-sherman-951-6406.html,sherman,29522,PUCES SAUTEUSES DENT 45 MM (X48) SHERMAN,8628-173,Incontournable et amusant aussi ben chez les filles que les garçons. ,38.9,38.9,,,,
https://www.megadental.fr/pure-022-r-5x5-hks-3-spk-----orthotec-951-3183.html,ortho-technology,19416,PURE 022 R 5X5 HKS 3 SPK                  ORTHOTEC,5305-173,Brackets . Le summum de l'esthétique cristalline.Bracket en monocristalline saphire.Idéal pour un traitement  discret  esthétique et efficace de vos patients les plus sensibles À  leur sourire.,229,229,,,,
https://www.megadental.fr/pure-022-r-5x5-hks-345-spk-orthotec-951-3184.html,orthotec,39949,PURE 022 R 5X5 HKS 345 SPK (ORTHOTEC),5306-173,Brackets saphire.  Idéal pour un traitement  discret  esthétique et efficace de vos patients les plus sensibles à leur sourire.Avantages,229,229,,,,
https://www.megadental.fr/q-basic-micromoteur-commande-au-pied-9408-schick-892-8469.html,schick,26209,Q BASIC MICROMOTEUR COMMANDE AU PIED  9408  SCHICK,0681-014,,1900.3,1900.3,,,,
https://www.megadental.fr/quick-up-lc-seringue-2g-1627----voco-890-2270.html,voco,18620,QUICK UP LC - SERINGUE 2G  1627               VOCO,4492-012,,57.83,57.83,,,,
https://www.megadental.fr/reservoir-equilibrage-pression-vs900-durr-dental-883-8306.html,d-rr-dental,24022,Réservoir Equilibrage Pression Vs900 (DURR DENTAL),0528-005,,459.38,459.38,,,,
https://www.megadental.fr/raccord-kavo-coxo-959-0084.html,megamaster-by-coxo,30764,RACCORD KAVO  (COXO),2206-171,,79,199,,,,
https://www.megadental.fr/raccord-multi-led-ba560led-5000011-ba-930-5223.html,ba-international,32341,RACCORD MULTI LED BA560LED 5000011 BA,7445-152,,436.45,436.45,,,,
https://www.megadental.fr/raccord-sirona-cx207g-229-gs-coxo-959-0085.html,megamaster-by-coxo,30763,Raccord Sirona CX207G-229-GS (COXO),2207-171,Raccord Sirona CX207G-229-GS (COXO)Caractéristiques techniques: • Conditionnement de vente: le raccord • Débit d'eau réglable • Eclairage LED,79,189,,,,
https://www.megadental.fr/raccord-type-wh-pour-lubricare-1306011-bien-air-929-1380.html,bien-air-,22550,RACCORD TYPE WH POUR LUBRICARE    1306011 BIEN AIR,3502-141,,236.99,236.99,,,,
https://www.megadental.fr/rack-a-cassettes-a5-hygene-a5-955-0430.html,a5,39959,Rack A Cassettes A5 Hygene (A5),2652-177,Le rack est compatible uniquement avec le A5 22 litresCaractéristiques Techniques :• Dimensions des 2 cassettes : 26.8 cm x 17.6 cm x 3.4 cm• Hauteur entre les étagères 7.15cm• Présentation de la marque A5 : ,116,116,,,,
https://www.megadental.fr/rack-a-cassettes-a5-2652-177-dm-dm154.html,a5,33200,Rack à cassettes (A5) 2652-177 DM*,2652-177,Le rack est compatible uniquement avec les A5 22 litres. Caractéristiques techniques : - Dimensions des 2 cassettes : 26.8 cm x 17.6 cm x 3.4 cm- Hauteur entre les étagères 7.15 cm. Présentation de la marque A5 : ref : 2652177,116,116,,,,
https://www.megadental.fr/rack-pour-porte-empreinte-flex-80110---melag-890-1711.html,melag,24063,RACK POUR PORTE-EMPREINTE FLEX 80110         MELAG,3933-012,Supporte jusqu'à 8 porte-instruments du secteur dentaire ainsi que des ciseaux et des pinces.Les ciseaux et les pinces sont suspendus sur les récifs annulaires.Empilable avec le système Flex  par exemple avec les paniers 1  2  3 et 6.,273.5,273.5,,,,
https://www.megadental.fr/radio-cs2200-188-compatible-fixation--irix-70-860-0873.html,carestream-dental,23411,RADIO CS2200 188 COMPATIBLE FIXATION       IRIX 70,2095-082,,4169.49,4169.49,,,,
https://www.megadental.fr/radio-cs2200-rallonge-205-cm---carestream-883-8532.html,carestream-dental,24033,RADIO CS2200 RALLONGE 205 CM            CARESTREAM,0754-005,,3821.97,3821.97,,,,
https://www.megadental.fr/radio-heliodent-plus-181cm-sirona-centre-dentaire-862-6435.html,dentsply-sirona,21452,RADIO HELIODENT PLUS 181CM SIRONA *CENTRE DENTAIRE,8657-084,,4500,4500,,,,
https://www.megadental.fr/raypex-clips-instrumentaux-2-v040141000515-vdw-888-1382.html,dentsply-sirona,27679,RAYPEX CLIPS INSTRUMENTAUX (2)  V040141000515  VDW,3504-000,,120.51,120.51,,,,
https://www.megadental.fr/raypex-jeu-de-fourches-2-v040141000518--vdw-896-0115.html,dentsply-sirona,27859,RAYPEX JEU DE FOURCHES (2)   V040141000518     VDW,2337-018,,38.1,38.1,,,,
https://www.megadental.fr/rayplicker-le-pack-borea-dm69.html,borea,30270,RAYPLICKER LE PACK BOREA  *,DM69,Le Rayplicker un dispositif connecté d'enregistrement de la couleur  il permet d’effectuer simplement  de façon fiable et complètement reproductible  une prise de teinte dentaire de qualité déterminant la luminosité  la saturation  la chromaticité et la translucidité d'une dent. Cet appareil est destiné aux chirurgiens dentistes ainsi qu'aux laboratoires de fabrication de prothèses dentaires. Accompagnée de son logiciel  cette solution révolutionne le protocole d'acquisition et de transmission des paramètres esthétiques d'une dent. Il permet une interaction transparente et permanente entre dentiste et prothésiste via le service pack rayplicker. Le pack contient : Référence : RAYPLICKER,2489,2999,,,,
https://www.megadental.fr/reassort-fibres-perio-ortho-t1-09mm-55mm-5bcm-895-4492.html,bcm,27763,"REASSORT FIBRES PERIO & ORTHO T1 0,9MM 55MM (5)BCM",6614-017,"Réassort 1 boite de 5 fibres ""Pério & Ortho"" T1Diamètre 0.9 mm x 55 mmPour attelles parodontales et bridges collésRéf BCM 08023-1PO",140.99,140.99,,,,
https://www.megadental.fr/recharge-apt-gaz-pour-chalumeau-hager-879-6250.html,hager-et-werken,14941,RECHARGE APT GAZ POUR CHALUMEAU (HAGER),8472-091,Gaz APT. ,9.8,9.8,,,,
https://www.megadental.fr/recharge-de-surchaussures-pour-distributeur-952-2623.html,,38909,RECHARGE DE SURCHAUSSURES POUR DISTRIBUTEUR,4845-174,Sachets de 100 pièces de sur-chaussures plastique.Le lot de 100. ,21.95,21.95,,,,
https://www.megadental.fr/recharge-visieres-premium-hygiene-masque-x10-shm-sg-sview-956-3074.html,,39046,Recharge Visières Premium Hygiène Masque x10 SHM-SG (SVIEW),5296-178,Recharge de films pour visière de protection.Avantages :• Revêtement anti-bactérien (réduisant de 99 99 % le nombre de bactéries)• Revêtement anti-buée• Lavable avec de l'eau• Confortable et ultra léger Caractéristiques Techniques :• Conditionnement : recharge de 10 films,60.95,60.95,,,,
https://www.megadental.fr/recipient-pour-melange-platre-xr0250804-zhermack-951-4069.html,zhermack-,11657,RECIPIENT POUR MELANGE PLATRE  XR0250804  ZHERMACK,6281-173,Parmi les plus modernes mélangeurs automatiques présents sur le marché  hurrimix permet d'obtenir des mélanges optimales dans des temps très réduits.*commande spéciale  produit ni repris ni échangé,17.5,17.5,,,,
https://www.megadental.fr/reglet-inox-gradue-longueur-20cm-chicago-880-1153.html,chicago,5510,REGLET INOX GRADUE LONGUEUR 20CM  CHICAGO,3375-002,,7.9,7.9,,,,
https://www.megadental.fr/relight-adhesif-5ml--02006005--tehnodent-988-8271.html,tehnodent,29453,RELIGHT ADHESIF 5ML      02006005        TEHNODENT,0493-100,Adhésif monocomposant et photo-polymérisable compatible avec tous les matériaux.• Collage fiable• Compatible avec tous les composites• Flacon compte-goutteCaractéristiques techniques : • Conditionnement de vente: flacon de 5 ml • Code article fournisseur : 02006005 Présentation de la marque TehnoDent : ,21.5,43,,,,
https://www.megadental.fr/repose-gobelet-s320-tr----97461135-stern-926-0324.html,stern,29023,REPOSE GOBELET S320 TR              97461135 STERN,2546-148,,47.99,47.99,,,,
https://www.megadental.fr/reservoir-eaux-usees-dac-universal-6078526-sirona-888-8243.html,dentsply-sirona,26253,RESERVOIR EAUX USEES DAC UNIVERSAL 6078526  SIRONA,0465-000,,172.42,172.42,,,,
https://www.megadental.fr/reservoir-pour-bac100-500ml-ref-bac100p16-ba-944-0031.html,ba-international,29039,RESERVOIR POUR BAC100   500ML    REF BAC100P16  BA,2253-166,,32.45,32.45,,,,
https://www.megadental.fr/reservoir-pour-bac100-350ml--ref-bac100p17-b-944-0032.html,ba-international,29040,RESERVOIR POUR BAC100  350ML       REF BAC100P17 B,2254-166,,32.45,32.45,,,,
https://www.megadental.fr/resimix-godet-petit-5cc-7243-le-jeu-de-3--scheu-880-4066.html,scheu,24669,RESIMIX GODET PETIT 5CC 7243 LE JEU DE 3     SCHEU,6288-002,"Godet Resimix Petit (le jeu de 3).Dimensions : 93 x
35 x 31 mm",19.75,19.75,,,,
https://www.megadental.fr/resine-dental-model-formlabs-cartouche-de-1l-896-1237.html,formlabs,27047,RESINE DENTAL MODEL FORMLABS CARTOUCHE DE 1L,3459-018,,254.75,254.75,,,,
https://www.megadental.fr/resine-formlabs-dental-sg-la-cartouche-de-1-l-895-2953.html,formlabs,29572,RESINE FORMLABS DENTAL SG LA CARTOUCHE DE 1 L,4175-017,S'utilise à l'impression directe de modèle chirurgicaux dentaires et de forage.Résine synthétique bio-compatible de classe 1 (EN-ISO 10993-1: 20099 / AC : 2010  USP classe VI).Autoclavable.,324,324,,,,
https://www.megadental.fr/resine-pour-meladem-40-boite-2-cartouches-melag-886-7378.html,melag,25734,RESINE POUR MELADEM 40 BOITE 2 CARTOUCHES    MELAG,9590-008,Cartouche de résine pour déminéralisateur MELADEM 40. Lot de 2 cartouches.,109.2,109.2,,,,
https://www.megadental.fr/ressort-de-distallisation-niti-truflex-ortho-techn-897-1245.html,ortho-technology,32326,RESSORT DE DISTALLISATION NITI TRUFLEX ORTHO TECHN,3467-019,Distalisez les molaires sans utiliser de couvre-chef. Une distalisation de 1 0 mm à 1 5 mm est réalisée par mois.Convient à toutes les tailles de fils. Section 17 5 cm.Le pack de 3.,61.45,61.45,,,,
https://www.megadental.fr/ressort-ouvert-niti-truflex-tige-014x-036-ortho-897-1254.html,ortho-technology,32381,RESSORT OUVERT NITI TRUFLEX TIGE .014X.036 ORTHO,3476-019,,32.95,32.95,,,,
https://www.megadental.fr/ressort-ouvert-nititruflex-bobine-010x-030-ortho-897-1255.html,ortho-technology,32382,RESSORT OUVERT NITITRUFLEX BOBINE .010X.030 ORTHO,3477-019,,27.95,27.95,,,,
https://www.megadental.fr/ressort-ouvert-nititruflex-bobine-012x-030-ortho-897-1256.html,ortho-technology,32383,RESSORT OUVERT NITITRUFLEX BOBINE .012X.030 ORTHO,3478-019,,27.95,27.95,,,,
https://www.megadental.fr/ressort-ouvert-nititruflex-tige-010x-030-ortho-897-1252.html,ortho-technology,32379,RESSORT OUVERT NITITRUFLEX TIGE .010X.030 ORTHO,3474-019,,32.95,32.95,,,,
https://www.megadental.fr/ressort-ouvert-nititruflex-tige-012x-030-ortho-897-1253.html,ortho-technology,32380,RESSORT OUVERT NITITRUFLEX TIGE .012X.030 ORTHO,3475-019,Pour des résultats optimaux. Générez une force constante pour ouvrir ou garder les espaces entre les dents. Des sections de 17 5 cm avec lot de 3 ou des rouleaux de 38 cm sont disponibles.,32.95,32.95,,,,
